Year,Month,Day,j_day,hour,H,u,w,VPTG,Zic,Zim,L,z0,Bowen,r,Ws,Wd,Zref,temp,Ztemp,ipcode,pamt,rh,pres,ccvr,WSADJ,Subflag
19,3,3,62,3,-3,0.07,0.155784764,-9,44.3457489,178.2661896,10.05798965,0.011,3,1,1.81387794,317.9082459,10,265.9102478,2,11,0.154000014,76.40000153,9959,10,ADJ,NoSubs
19,3,3,62,2,-2,0.039999999,0.110001458,-9,23.44678116,178.303833,2.81843393,0.011,2,1,1.752814054,329.004516,10,266.2285767,2,11,0.140000001,71.5,9962,10,ADJ,NoSubs
19,3,3,62,1,0,0.049999997,0.067629636,-9,21.77109718,178.2930756,-21.99475423,0.011,0,1,1.940474391,341.6809661,10,265.9352722,2,11,0.017000001,69,9959,6,ADJ,NoSubs
19,3,2,61,24,-20,0.159999996,0.232895287,-9,22.29496002,178.3113708,18.07276172,0.011,10,1,3.4387784,356.262733,10,266.7419739,2,11,0.001,63.29999924,9961,0,ADJ,NoSubs
19,3,2,61,23,-49,0.219999999,0.676015939,-9,222.5265656,178.3755798,19.1742816,0.011,10,1,4.379887581,355.2818582,10,266.7128296,2,11,0.002,57.20000076,9963,0,ADJ,NoSubs
19,3,2,61,22,-40,0.189999998,0.296874747,-9,22.98067474,178.3626709,15.06065288,0.011,1.428571429,1,4.189207077,6.653938781,10,265.4848633,2,11,0,57.60000229,9962,1,ADJ,NoSubs
19,3,2,61,21,-47,0.199999988,0.394558119,-9,45.87952042,178.3844299,14.93880418,0.011,10,1,4.250760555,6.333084394,10,265.2897949,2,11,0,54.60000229,9963,10,ADJ,NoSubs
19,3,2,61,20,-9,0.059999999,0.177177757,-9,21.69130707,178.4159241,2.105968427,0.011,1.428571429,1,2.505741119,349.6372104,10,265.2390137,2,11,0,54.60000229,9966,0,ADJ,NoSubs
19,3,2,61,19,-20,0.140000001,0.294493062,-9,45.18395996,178.4693298,12.13621354,0.011,3.333333333,1,3.257366419,342.7499702,10,267.3781128,2,11,0,55.79999924,9967,0,ADJ,NoSubs
19,3,2,61,18,-20,0.209999993,0.957119931,-9,581.1554565,178.2397156,15.34585503,0.011,0.740740741,0.627483453,3.566687584,356.4367015,10,269.7546692,2,11,0,48.20000076,9974,0,ADJ,NoSubs
19,3,2,61,17,0,0.329999983,0.681745751,-9,833.5762939,178.2892761,-236.352281,0.011,0,0.624514172,4.816113472,9.821244087,10,271.5013428,2,11,0,40.60000229,9980,0,ADJ,NoSubs
19,3,2,61,16,20,0.299999982,1.31773784,-9,854.7084351,178.5753937,-25.21358691,0.011,0.2,0.624720195,4.254984856,18.03867487,10,271.760437,2,11,0,41.29999924,9988,0,ADJ,NoSubs
19,3,2,61,15,20,0.25999999,1.608703642,-9,800.6201172,178.4019318,-8.450032289,0.011,0.227272727,0.62462908,3.566455126,20.83474671,10,271.4750977,2,11,0,41.70000076,9992,0,ADJ,NoSubs
19,3,2,61,14,30,0.209999993,1.602029707,-9,617.9863281,178.2462769,-3.479886059,0.011,0.405405405,0.624835379,2.689806938,22.04843831,10,270.8656616,2,11,0,41.90000153,10004,0,ADJ,NoSubs
19,3,2,61,13,50,0.219999999,1.317856881,-9,333.8483276,178.1664429,-3.882866898,0.011,0.657894737,0.624731684,2.688753366,20.75162998,10,269.3544617,2,11,0,48.5,10017,1,ADJ,NoSubs
19,3,2,61,12,70,0.229999989,1.043446569,-9,188.9958191,178.1215363,-5.060168822,0.011,0.853658537,0.62460815,2.75056076,356.6964344,10,267.5654907,2,11,0,53.40000153,10027,4,ADJ,NoSubs
19,3,2,61,11,66,0.119999997,0.623160248,-9,49.40051651,178.0583649,-0.881893178,0.011,1.269230769,0.624569521,1.067730546,8.338274979,10,264.1245117,2,11,0,54.29999924,10038,7,ADJ,NoSubs
19,3,2,61,10,4,0.01,0.534350118,-9,33.73211288,177.5367432,-0.000552721,0.011,2,0.624551524,0.189993069,240.1591724,10,260.1066895,2,11,0,80.80000305,10044,7,ADJ,NoSubs
19,3,2,61,9,0,0.039999999,0.398734127,-9,29.88734055,177.5489197,-0.07543224,0.011,1.428571429,0.624635574,1.001925468,220.9498123,10,256.2301941,2,11,0,80.40000153,10047,7,ADJ,NoSubs
19,3,2,61,8,-4,0.029999999,0.274535845,-9,27.54969215,177.5676117,-0.089871776,0.011,4,0.624463538,1.190197349,267.468865,10,253.5498047,2,11,0,67.70000458,10045,9,ADJ,NoSubs
19,3,2,61,7,-5,0.029999999,0.158493658,-9,26.61912537,177.1401367,0.451296389,0.011,5,1,1.317406654,210.220423,10,252.6183472,2,11,0,65.90000153,10046,9,ADJ,NoSubs
19,3,2,61,6,-7,0.039999999,0.181956692,-9,28.87102509,177.1595612,0.76679286,0.011,7,1,1.752107739,192.1667262,10,253.508728,2,11,0,66,10043,6,ADJ,NoSubs
19,3,2,61,5,-5,0.029999999,0.152942801,-9,23.99480057,177.200882,0.452724267,0.011,5,1,1.315288424,185.461961,10,253.4176178,2,11,0,67.59999847,10041,10,ADJ,NoSubs
19,3,2,61,4,-5,0.039999999,0.15391053,-9,24.57533264,177.6973572,1.078485616,0.011,5,1,1.500425696,195.8209274,10,254.6837158,2,11,0,65.09999847,10041,7,ADJ,NoSubs
19,3,2,61,3,-8,0.049999997,0.181628082,-9,25.34249878,177.7827148,1.321753246,0.011,8,1,2.065504551,188.7681269,10,255.6979218,2,11,0,63,10045,1,ADJ,NoSubs
19,3,2,61,2,-7,0.049999997,0.170909915,-9,24.18745422,177.322937,1.514043415,0.011,7,1,1.941146493,189.7911046,10,256.2850037,2,11,0,63.10000229,10050,0,ADJ,NoSubs
19,3,2,61,1,-6,0.039999999,0.163637436,-9,24.93439865,177.8443604,0.910480925,0.011,1.428571429,1,1.689796448,188.0500797,10,258.0114136,2,11,0,59.5,10046,0,ADJ,NoSubs
19,3,1,60,24,-8,0.059999999,0.161852758,-9,18.1819973,177.9095764,2.315661116,0.011,1.428571429,1,2.316473722,200.8043621,10,259.2435913,2,11,0,57.60000229,10044,0,ADJ,NoSubs
19,3,1,60,23,-7,0.049999997,0.156725371,-9,18.94635773,177.9736633,1.538005043,0.011,1.428571429,1,1.939535022,207.784343,10,260.3410339,2,11,0,53.29999924,10043,1,ADJ,NoSubs
19,3,1,60,22,-10,0.059999999,0.177214396,-9,19.26964951,178.0009766,1.869694057,0.011,1.428571429,1,2.375585318,197.5563808,10,261.6456909,2,11,0,51.20000076,10039,0,ADJ,NoSubs
19,3,1,60,21,-8,0.049999997,0.165079767,-9,19.58285141,177.9885406,1.36033017,0.011,8,1,2.002534389,191.0898428,10,263.1607666,2,11,0,49.90000153,10038,0,ADJ,NoSubs
19,3,1,60,20,-9,0.07,0.171665629,-9,19.69169998,177.9962158,3.337853679,0.011,9,1,2.567505836,187.8015247,10,264.7356567,2,11,0,50.40000153,10038,0,ADJ,NoSubs
19,3,1,60,19,-8,0.07,0.176906586,-9,24.4649086,178.2902069,3.789184287,0.011,4,1,2.628168344,204.2642618,10,267.1396484,2,11,0,50.70000076,10033,0,ADJ,NoSubs
19,3,1,60,18,-10,0.109999999,1.281895703,-9,1177.22229,178.2785034,1.859595378,0.011,0.769230769,0.619140631,2.815019846,221.0947255,10,270.2820129,2,11,0,46.29999924,10028,0,ADJ,NoSubs
19,3,1,60,17,-10,0.329999983,0.834680038,-9,1173.910156,178.7166901,-181.3662783,0.011,0.119047619,0.624716225,4.815285206,235.299121,10,271.4092102,2,11,0,37.10000229,10031,1,ADJ,NoSubs
19,3,1,60,16,30,0.370000005,1.383275523,-9,1220.200806,178.603363,-58.37816353,0.011,0.24,0.624823197,5.313153744,226.0255219,10,271.4010315,2,11,0,40,10032,0,ADJ,NoSubs
19,3,1,60,15,50,0.449999988,1.679330464,-9,1155.861816,178.5355835,-55.60001812,0.011,0.320512821,0.624502982,6.376699924,232.2850026,10,270.9347534,2,11,0,40,10035,0,ADJ,NoSubs
19,3,1,60,14,70,0.429999977,1.739159164,-9,998.4669189,178.5168152,-37.72775812,0.011,0.451612903,0.624649998,6.063782692,234.7151907,10,270.37854,2,11,0,41.10000229,10041,0,ADJ,NoSubs
19,3,1,60,13,100,0.389999986,1.56520552,-9,735.5936279,178.1602783,-28.44838571,0.011,0.819672131,0.624673148,5.313195229,230.3752314,10,268.8665161,2,11,0,61.20000076,10049,0,ADJ,NoSubs
19,3,1,60,12,110,0.340000004,1.264700834,-9,434.4316711,178.0235443,-21.10254512,0.011,0.901639344,0.624744872,4.375580311,234.5734263,10,267.3191223,2,11,0,53.90000153,10053,0,ADJ,NoSubs
19,3,1,60,11,84,0.25999999,1.026933772,-9,250.8304901,178.0050201,-10.17684177,0.011,1.2,0.624666667,3.18871665,218.5271539,10,264.6994324,2,11,0,58.79999924,10058,1,ADJ,NoSubs
19,3,1,60,10,34,0.219999999,0.80199403,-9,120.2594528,177.4919434,-6.206029861,0.011,1.789473684,0.624715262,2.751357555,201.0368712,10,260.4273071,2,11,0,71.70000458,10058,0,ADJ,NoSubs
19,3,1,60,9,-9,0.129999995,0.597460311,-9,67.16616821,177.5344543,-1.72979011,0.011,9,0.624547101,2.503486156,187.721882,10,255.5761719,2,11,0,79.70000458,10053,0,ADJ,NoSubs
19,3,1,60,8,-8,0.07,0.23815778,-9,35.40742111,176.9934998,-2.247678085,0.011,8,0.624352332,2.627792835,193.5404201,10,251.2757874,2,11,0,68.20000458,10051,0,ADJ,NoSubs
19,3,1,60,7,-13,0.079999998,0.226299721,-9,29.61736679,177.0212402,3.271179152,0.011,6.5,1,3.003123999,190.0744772,10,251.0582581,2,11,0,67.09999847,10046,0,ADJ,NoSubs
19,3,1,60,6,-21,0.109999999,0.25984768,-9,27.86276245,177.0435791,5.284278524,0.011,7,1,3.375269651,191.5942841,10,252.013443,2,11,0,68.70000458,10042,0,ADJ,NoSubs
19,3,1,60,5,-10,0.049999997,0.197376723,-9,25.6865139,177.0905457,1.043920215,0.011,10,1,2.126516581,174.0466587,10,252.4376526,2,11,0,65.90000153,10041,0,ADJ,NoSubs
19,3,1,60,4,-10,0.059999999,0.199768604,-9,26.7637558,177.6366119,1.812838375,0.011,10,1,2.37675786,191.5978339,10,253.6892853,2,11,0,66.09999847,10036,0,ADJ,NoSubs
19,3,1,60,3,-10,0.07,0.206200008,-9,29.54837227,177.7014618,2.890025432,0.011,5,1,2.812892914,207.2094097,10,254.6855469,2,11,0,64.40000153,10036,0,ADJ,NoSubs
19,3,1,60,2,-10,0.029999999,0.21518331,-9,33.70756912,177.7369995,0.228352318,0.011,10,1,1.12669003,190.7852983,10,255.6456757,2,11,0,59.29999924,10034,0,ADJ,NoSubs
19,3,1,60,1,-10,0.039999999,0.223041017,-9,37.65396881,177.8134155,0.542970834,0.011,10,1,1.688904643,213.4025563,10,256.444458,2,11,0,57.40000153,10030,0,ADJ,NoSubs
19,2,28,59,24,-10,0.059999999,0.211431024,-9,32.08217239,177.4177551,1.832953121,0.011,10,1,2.250650883,229.1106997,10,256.5041504,2,11,0,57.79999924,10023,0,ADJ,NoSubs
19,2,28,59,23,-10,0.049999997,0.208881128,-9,30.9919529,177.4740753,1.062676983,0.011,10,1,1.940439224,231.7829816,10,256.9733582,2,11,0,56.5,10016,0,ADJ,NoSubs
19,2,28,59,22,-10,0.039999999,0.180821441,-9,20.18303299,177.5444946,0.546206171,0.011,10,1,1.625964403,241.835808,10,257.9725037,2,11,0,55.60000229,10007,0,ADJ,NoSubs
19,2,28,59,21,-10,0.049999997,0.193711172,-9,24.91846275,177.6183167,1.071290337,0.011,1.428571429,1,2.128156185,249.430087,10,259.0562134,2,11,0,53.5,10003,0,ADJ,NoSubs
19,2,28,59,20,-10,0.059999999,0.482386632,-9,386.6471558,178.0283051,1.860042032,0.011,1.428571429,1,2.441447735,255.3340986,10,260.2949829,2,11,0,51.90000153,9998,0,ADJ,NoSubs
19,2,28,59,19,-20,0.129999995,0.81025244,-9,924.5604248,177.8493958,9.546502142,0.011,10,1,3.37711978,271.2814768,10,262.6884766,2,11,0,52.5,9990,0,ADJ,NoSubs
19,2,28,59,18,-30,0.310000002,1.233804174,-9,1028.512939,177.8039551,40.78459509,0.011,1.304347826,0.621559653,4.689423561,289.9236814,10,264.3356934,2,11,0,48.60000229,9982,0,ADJ,NoSubs
19,2,28,59,17,10,0.48999998,0.418065751,-9,1001.078125,178.2425537,4029.604241,0.011,0.147058824,0.624717826,7.250478268,294.2725153,10,265.3001099,2,11,0,47.5,9980,0,ADJ,NoSubs
19,2,28,59,16,80,0.579999983,0.955749462,-9,1058.286011,178.2055817,-591.2822202,0.011,0.727272727,0.624683735,8.31478405,291.86801,10,265.247406,2,11,0,51.60000229,9975,0,ADJ,NoSubs
19,2,28,59,15,150,0.589999974,1.083149807,-9,1021.545105,178.1530762,-412.7508273,0.011,1.079136691,0.624776662,8.314979553,289.6014086,10,264.9319153,2,11,0,55.60000229,9971,0,ADJ,NoSubs
19,2,28,59,14,190,0.569999993,1.158890361,-9,867.1264648,178.1164551,-257.9407443,0.011,1.275167785,0.624793729,7.877244473,284.9445551,10,263.9506836,2,11,0,57.40000153,9975,0,ADJ,NoSubs
19,2,28,59,13,220,0.599999964,1.123907458,-9,818.8641357,178.0572205,-311.4683146,0.011,1.456953642,0.624731684,8.312968254,289.4604366,10,262.7147522,2,11,0,61.70000076,9976,0,ADJ,NoSubs
19,2,28,59,12,210,0.569999993,1.090330323,-9,686.6668091,177.4985504,-245.2654326,0.011,1.707317073,0.624765133,7.876619816,294.3396037,10,261.6314697,2,11,0,64.09999847,9978,0,ADJ,NoSubs
19,2,28,59,11,150,0.48999998,1.081671209,-9,489.7822266,177.8200989,-113.8270302,0.011,2,0.62460277,6.753623962,295.8278453,10,259.8594055,2,11,0,66.20000458,9981,0,ADJ,NoSubs
19,2,28,59,10,50,0.399999976,1.079266495,-9,360.3440857,177.3247986,-45.86181289,0.011,2.272727273,0.624658786,5.630261898,290.3144011,10,257.2201538,2,11,0,72.40000153,9983,0,ADJ,NoSubs
19,2,28,59,9,-10,0.140000001,0.481726691,-9,35.93249893,176.8457489,-2.205004165,0.011,10,0.624772313,2.313342571,209.4275365,10,251.2777405,2,11,0,79.80000305,9982,0,ADJ,NoSubs
19,2,28,59,8,-10,0.07,0.12701185,-9,28.19809914,176.8906403,11.80106608,0.011,10,0.624463538,2.877048016,207.4510092,10,247.934845,2,11,0,65.70000458,9980,0,ADJ,NoSubs
19,2,28,59,7,-11,0.07,0.210159649,-9,27.6235199,176.9160614,2.55190879,0.011,10,1,2.876066685,196.3489722,10,247.377655,2,11,0,63.29999924,9976,0,ADJ,NoSubs
19,2,28,59,6,-9,0.059999999,0.199741997,-9,29.0437851,176.9014282,1.968062037,0.011,9,1,2.376845121,204.4620042,10,247.8702087,2,11,0,63.10000229,9973,0,ADJ,NoSubs
19,2,28,59,5,-7,0.039999999,0.177728433,-9,26.33440208,176.9204102,0.750537991,0.011,7,1,1.751468897,217.9373366,10,248.1347198,2,11,0,63.60000229,9974,0,ADJ,NoSubs
19,2,28,59,4,-8,0.049999997,0.186129857,-9,26.62887573,176.8746948,1.290489992,0.011,8,1,2.002212763,214.7885018,10,249.6499329,2,11,0,62.90000153,9973,0,ADJ,NoSubs
19,2,28,59,3,-10,0.059999999,0.177286579,-9,18.48292923,177.4014587,1.791170604,0.011,10,1,2.315711021,231.0637914,10,250.6570892,2,11,0,60.5,9976,0,ADJ,NoSubs
19,2,28,59,2,-10,0.029999999,0.178425636,-9,18.88957596,177.4078369,0.224467874,0.011,10,1,1.192435622,249.6331516,10,251.2969513,2,11,0,58.29999924,9982,0,ADJ,NoSubs
19,2,28,59,1,-10,0.029999999,0.181812787,-9,20.05506897,177.4948273,0.225244728,0.011,10,1,1.191679001,264.446604,10,252.1666565,2,11,0,56.60000229,9982,0,ADJ,NoSubs
19,2,27,58,24,-10,0.039999999,0.402131392,-9,217.6860657,177.6020508,0.535607504,0.011,10,1,1.752440691,278.3242251,10,252.9667664,2,11,0,54.60000229,9983,0,ADJ,NoSubs
19,2,27,58,23,-10,0.039999999,0.493174542,-9,402.846283,177.6517181,0.537350138,0.011,10,1,1.565472126,275.4246388,10,253.7898102,2,11,0,51.79999924,9989,0,ADJ,NoSubs
19,2,27,58,22,-10,0.049999997,0.541160607,-9,533.8339233,177.6706848,1.052634466,0.011,10,1,2.004006624,277.020124,10,254.5449066,2,11,0,53.20000076,9988,0,ADJ,NoSubs
19,2,27,58,21,-10,0.059999999,0.595921956,-9,715.3327026,177.67276,1.825297469,0.011,1.428571429,1,2.376330376,267.8224032,10,255.4328156,2,11,0,52.5,9988,0,ADJ,NoSubs
19,2,27,58,20,-10,0.059999999,0.632308414,-9,858.2709961,177.6691589,1.833290484,0.011,1.428571429,1,2.442209721,286.8671059,10,256.5513611,2,11,0,50.10000229,9991,0,ADJ,NoSubs
19,2,27,58,19,-20,0.140000001,0.802121998,-9,883.4561157,177.582428,11.74323688,0.011,1.428571429,1,3.255522966,286.4520417,10,258.7202759,2,11,0,52.40000153,9991,0,ADJ,NoSubs
19,2,27,58,18,-30,0.370000005,0.934302875,-9,936.9121704,177.5241547,145.47254,0.011,1.5,1,5.501081944,283.1343615,10,260.4317017,2,11,0,48.5,9991,6,ADJ,NoSubs
19,2,27,58,17,20,0.5,0.889021254,-9,904.3901367,177.9920502,402.2253215,0.011,0.4,0.624359698,7.376702309,285.8233944,10,261.3835449,2,11,0,46.10000229,9990,1,ADJ,NoSubs
19,2,27,58,16,90,0.610000014,0.722987743,-9,867.0731812,177.9096527,-1301.944569,0.011,1,0.624545956,8.816665649,287.2315514,10,262.3339844,2,11,0,49.10000229,9982,0,ADJ,NoSubs
19,2,27,58,15,160,0.649999976,0.930932625,-9,876.5939331,177.8784637,-745.9740822,0.011,1.333333333,0.624680679,9.251075745,286.6305611,10,261.9472656,2,11,0,51.60000229,9990,0,ADJ,NoSubs
19,2,27,58,14,210,0.699999988,0.988278796,-9,778.0665894,177.875946,-691.2138644,0.011,1.5,0.624734014,9.877853394,293.9337888,10,261.3939819,2,11,0,53.20000076,9992,0,ADJ,NoSubs
19,2,27,58,13,220,0.639999986,1.087668904,-9,721.9577026,177.8338623,-367.7066788,0.011,1.692307692,0.624599413,9.064236641,295.0715443,10,260.3808594,2,11,0,57.29999924,9997,0,ADJ,NoSubs
19,2,27,58,12,220,0.649999976,1.013461932,-9,631.1902466,177.7119293,-416.3110986,0.011,2,0.624725798,9.254486084,296.063378,10,259.2785645,2,11,0,60,10002,0,ADJ,NoSubs
19,2,27,58,11,170,0.649999976,1.094932294,-9,640.3814697,177.5635071,-334.9322694,0.011,2.179487179,0.624732454,9.314097404,293.331321,10,257.7103271,2,11,0,60.70000076,10010,0,ADJ,NoSubs
19,2,27,58,10,99,0.629999995,0.990506643,-9,500.074646,177.1034546,-321.6801817,0.011,2.414634146,0.624682684,9.126008987,293.5543583,10,255.6864319,2,11,0,62.60000229,10009,0,ADJ,NoSubs
19,2,27,58,9,-14,0.429999977,1.24307226,-9,685.9490967,177.1696167,-70.98197357,0.011,1.75,0.624860014,6.314089775,282.5499677,10,253.488678,2,11,0,61.10000229,10009,0,ADJ,NoSubs
19,2,27,58,8,-40,0.219999999,0.557343455,-9,484.4441528,177.2222443,-74.48743965,0.011,10,0.625,4.125675678,253.1022497,10,251.5225525,2,11,0,61.60000229,10010,0,ADJ,NoSubs
19,2,27,58,7,-50,0.239999995,0.924069715,-9,525.864563,177.2771606,23.03209267,0.011,10,1,4.438989639,265.1075905,10,251.8062286,2,11,0,61.60000229,10001,0,ADJ,NoSubs
19,2,27,58,6,-40,0.239999995,0.906639282,-9,621.989624,177.3016052,28.8438514,0.011,10,1,4.254021645,279.0160607,10,252.2762146,2,11,0,60.90000153,9994,0,ADJ,NoSubs
19,2,27,58,5,-70,0.459999979,1.026593125,-9,565.765564,177.3270111,127.2491526,0.011,10,1,6.93883276,283.7545359,10,252.9054565,2,11,0,58.79999924,9990,0,ADJ,NoSubs
19,2,27,58,4,-70,0.569999993,1.069424353,-9,641.0960693,177.3133545,242.6819435,0.011,10,1,8.501641273,285.7793022,10,253.5068207,2,11,0,58.5,9984,2,ADJ,NoSubs
19,2,27,58,3,-60,0.529999971,1.080147027,-9,705.2293091,177.2937927,208.2808186,0.011,10,1,7.878163338,283.5684445,10,253.7287903,2,11,0,62.29999924,9983,7,ADJ,NoSubs
19,2,27,58,2,-60,0.569999993,1.126126324,-9,800.0601807,177.4098663,259.3736678,0.011,1.428571429,1,8.375367165,282.0471652,10,254.00914,2,11,0.002,60.60000229,9975,8,ADJ,NoSubs
19,2,27,58,1,-71.86706543,0.610000014,1.178960291,-9,861.9144287,177.4610291,298.4668916,0.011,1.428571429,1,9.001381874,284.3980383,10,254.3802338,2,11,0,61.79999924,9966,8,ADJ,NoSubs
19,2,26,57,24,-60,0.620000005,1.195351515,-9,959.7919312,177.5033569,334.8152826,0.011,10,1,9.18813324,281.1260844,10,254.7875519,2,11,0,63,9957,4,ADJ,NoSubs
19,2,26,57,23,-50,0.589999974,1.160328648,-9,1054.694824,177.5421753,346.6408617,0.011,5,1,8.755699158,284.3324892,10,255.0883026,2,11,0,62,9952,7,ADJ,NoSubs
19,2,26,57,22,-80,0.680000007,1.270090332,-9,1082.322266,177.5893707,415.2594487,0.011,1.428571429,1,10.06364059,282.1169429,10,255.4874115,2,11,0.004,60.10000229,9943,9,ADJ,NoSubs
19,2,26,57,21,-70,0.680000007,1.293882163,-9,1147.727417,177.5107727,416.5060735,0.011,7,1,9.939756393,277.4254567,10,256.2543945,2,11,0,57.40000153,9930,9,ADJ,NoSubs
19,2,26,57,20,-80,0.719999969,1.390333178,-9,1425.318726,177.3973541,494.8718755,0.011,8,1,10.5670929,280.0097715,10,256.4909668,2,11,0,56,9926,8,ADJ,NoSubs
19,2,26,57,19,-90,0.75999999,1.35340344,-9,1319.049194,177.3796082,583.9288512,0.011,9,1,11.25331211,279.0886983,10,257.333252,2,11,0,55.40000153,9916,8,ADJ,NoSubs
19,2,26,57,18,-50,0.680000007,1.26238749,-9,1374.198853,177.366684,536.9555009,0.011,2.5,1,10.00360203,277.6597654,10,258.0942383,2,11,0,53.60000229,9906,7,ADJ,NoSubs
19,2,26,57,17,20,0.799999952,1.008101136,-9,1319.647095,177.7921448,1648.752192,0.011,0.4,0.624539319,11.7507019,278.4899954,10,259.0031128,2,11,0,54.79999924,9896,5,ADJ,NoSubs
19,2,26,57,16,110,0.870000005,1.166562764,-9,1321.35144,177.7638855,1370.224683,0.011,1.375,0.624722042,12.62678528,278.940907,10,259.8724365,2,11,0,56.10000229,9889,7,ADJ,NoSubs
19,2,26,57,15,150,0.829999983,0.856929461,-9,1225.932983,177.7426758,-2784.875389,0.011,1.612903226,0.624798439,12.00464916,272.7502877,10,260.376709,2,11,0,61.79999924,9882,6,ADJ,NoSubs
19,2,26,57,14,190,0.789999962,1.025172434,-9,1163.972656,177.7109222,-1331.598319,0.011,1.775700935,0.624631992,11.31627178,273.1650333,10,260.4749756,2,11,0,63,9880,6,ADJ,NoSubs
19,2,26,57,13,190,0.810000002,1.358957214,-9,1072.071533,177.6244812,-567.5465434,0.011,1.775700935,0.624706482,11.68973446,275.1971302,10,260.2948608,2,11,0,64.5,9879,4,ADJ,NoSubs
19,2,26,57,12,210,0.839999974,0.887175568,-9,932.7914429,177.5275269,-1979.400429,0.011,2.019230769,0.624591451,12.12653255,275.9988322,10,259.526001,2,11,0,67.30000305,9882,4,ADJ,NoSubs
19,2,26,57,11,140,0.769999981,1.232533316,-9,871.3477173,177.4186249,-531.1383345,0.011,1.866666667,0.62456993,11.12864971,273.7886472,10,259.0630493,2,11,0,64.30000305,9884,4,ADJ,NoSubs
19,2,26,57,10,80,0.689999998,1.183286933,-9,724.3460083,177.41716,-359.0567879,0.011,1.904761905,0.624707944,9.939905167,273.5335121,10,257.8799438,2,11,0,68.59999847,9884,2,ADJ,NoSubs
19,2,26,57,9,20,0.629999995,0.852727125,-9,724.4638672,177.4842224,-730.3787736,0.011,0.909090909,0.624346178,9.253012657,273.1209137,10,257.1587219,2,11,0,66.59999847,9881,2,ADJ,NoSubs
19,2,26,57,8,-49.25804138,0.529999971,0.680599405,-9,766.0651855,177.5164337,-904.395884,0.011,10,0.62515302,7.813065052,268.1940072,10,256.7102051,2,11,0.001,67.70000458,9878,6,ADJ,NoSubs
19,2,26,57,7,-60,0.599999964,1.087757315,-9,729.3307495,177.513382,306.0005231,0.011,10,1,8.81473732,272.920868,10,256.9309998,2,11,0.003,68,9865,0,ADJ,NoSubs
19,2,26,57,6,-60,0.589999974,1.112309065,-9,781.6191406,177.5627747,291.6182786,0.011,10,1,8.693569183,274.7904224,10,257.5175171,2,11,0.003,67.59999847,9856,0,ADJ,NoSubs
19,2,26,57,5,-50,0.560000002,1.080323631,-9,859.94104,177.6230469,299.4409164,0.011,10,1,8.313340187,274.8581018,10,257.699646,2,11,0.003,70,9847,6,ADJ,NoSubs
19,2,26,57,4,-50,0.620000005,1.038612749,-9,766.923584,177.6684265,407.8554151,0.011,10,1,9.12749958,274.5654853,10,258.6413269,2,11,0.006,70.40000153,9836,0,ADJ,NoSubs
19,2,26,57,3,-50,0.620000005,1.032340095,-9,755.0643921,177.6799316,408.9127875,0.011,10,1,9.128250122,273.3865922,10,259.3118591,2,11,0.008,71.90000153,9824,4,ADJ,NoSubs
19,2,26,57,2,-40,0.529999971,0.934502971,-9,702.0033569,177.740448,320.1582347,0.011,6.666666667,1,7.876888752,272.1233118,10,260.0122986,2,11,0.009000001,68.90000153,9819,6,ADJ,NoSubs
19,2,26,57,1,-40,0.48999998,0.944419532,-9,726.2565918,177.8014526,253.5849068,0.011,8,1,7.316574097,275.7508693,10,260.6105347,2,11,0.008,70.09999847,9806,10,ADJ,NoSubs
19,2,25,56,24,-50,0.579999983,1.025557993,-9,747.1766968,177.8536987,337.8832007,0.011,8.333333333,1,8.56564045,272.9192525,10,261.7275391,2,11,0.005,71.20000458,9792,0,ADJ,NoSubs
19,2,25,56,23,-40,0.579999983,0.942613942,-9,728.0749512,177.9019318,424.0318364,0.011,3.333333333,1,8.50384903,270.217832,10,262.7672729,2,11,0.003,70.90000153,9779,3,ADJ,NoSubs
19,2,25,56,22,-30,0.579999983,0.860265147,-9,742.0454102,178.0166168,568.5353197,0.011,1.5,1,8.50440979,263.8463255,10,264.2357178,2,11,0.002,72,9763,9,ADJ,NoSubs
19,2,25,56,21,-60,0.560000002,1.055394235,-9,691.3475342,178.0014801,258.2000731,0.011,6,1,8.315941811,265.0909644,10,266.6492004,2,11,0.006,68.90000153,9738,9,ADJ,NoSubs
19,2,25,56,20,-51,0.639999986,0.844727638,-9,417.6607056,177.9611816,454.1019934,0.011,5.1,1,9.382604599,254.4016702,10,267.0425415,2,11,0.017000001,77.30000305,9722,10,ADJ,NoSubs
19,2,25,56,19,-50,0.610000014,0.850976542,-9,436.0548401,178.4110413,401.5298995,0.011,5,1,8.942120552,256.9734334,10,267.3591919,2,11,0.075000003,74.5,9702,6,ADJ,NoSubs
19,2,25,56,18,-40,0.579999983,0.931033047,-9,717.7092285,178.3937073,433.7876597,0.011,2,1,8.504581451,250.8427815,10,268.8128357,2,11,0.033,75.70000458,9683,9,ADJ,NoSubs
19,2,25,56,17,0,0.5,0.233235058,-9,909.0193481,178.37677,-8888,0.011,0,1,7.378166199,247.946002,10,270.7063293,2,11,0.044000003,80.70000458,9665,8,ADJ,NoSubs
19,2,25,56,16,20,0.5,0.846128526,-9,1090.473999,2514.352539,-562.5437775,0.011,0.4,1,7.251747131,248.8473488,10,272.0652466,2,11,0.120000005,83.5,9652,9,ADJ,NoSubs
